id,web_name,first_name,second_name,team,element_type,now_cost,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,form,selected_by_percent,transfers_in,transfers_out,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,status,news,chance_of_playing_next_round,price_M,position,pts_per_million,team_name,team_short
436,De Ligt,Matthijs,de Ligt,14,2,49,43,3.3,1170,1,0,1,20,0,0,5,169,0.0,1.8,419642,547941,1.38,0.83,2.21,18.73,276.6,60.2,122.0,45.7,i,Back injury - Unknown return date,0.0,4.9,DEF,8.775510204081632,Man Utd,MUN
437,Martinez,Lisandro,Martínez,14,2,48,39,2.8,904,0,0,3,11,0,0,3,165,0.5,0.6,169562,128011,0.06,0.5,0.56,9.34,220.2,78.3,10.0,31.0,d,Calf injury - 50% chance of playing,50.0,4.8,DEF,8.125,Man Utd,MUN
438,Mazraoui,Noussair,Mazraoui,14,2,49,28,1.9,610,0,0,2,7,3,0,3,135,2.0,0.2,35799,55216,0.17,0.28,0.44,6.96,133.8,65.9,30.0,22.8,d,Foot injury - 75% chance of playing,75.0,4.9,DEF,5.7142857142857135,Man Utd,MUN
439,D.Leon,Diego,León Blanco,14,2,42,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,3348,8595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.2,DEF,0.0,Man Utd,MUN
440,Dalot,Diogo,Dalot Teixeira,14,2,46,95,3.5,2049,1,6,6,32,5,0,9,343,2.5,5.0,1040695,658830,1.37,2.17,3.54,27.65,435.4,383.6,159.0,97.8,a,,100.0,4.6,DEF,20.65217391304348,Man Utd,MUN
441,Dorgu,Patrick,Dorgu,14,2,42,74,3.4,1329,3,3,3,20,5,0,8,261,0.0,3.2,1772965,2115817,1.86,1.42,3.28,18.78,402.4,354.1,262.0,101.9,i,Hamstring injury - Unknown return date,0.0,4.2,DEF,17.619047619047617,Man Utd,MUN
442,Maguire,Harry,Maguire,14,2,44,62,3.9,1032,1,1,5,12,2,0,3,204,3.0,1.7,291327,186670,0.78,0.08,0.86,14.8,223.2,25.7,104.0,35.5,a,,100.0,4.4,DEF,14.09090909090909,Man Utd,MUN
443,Shaw,Luke,Shaw,14,2,45,70,2.4,2437,0,1,6,36,5,0,0,297,2.5,0.7,173601,131761,0.51,1.47,1.97,32.24,391.0,264.9,57.0,71.3,a,,100.0,4.5,DEF,15.555555555555555,Man Utd,MUN
444,Yoro,Leny,Yoro,14,2,41,46,1.8,1426,0,1,2,27,0,0,1,159,2.5,1.3,214035,306493,0.94,0.39,1.33,21.26,263.2,68.8,90.0,42.1,a,,,4.1,DEF,11.219512195121952,Man Utd,MUN
445,Amass,Harry,Amass,14,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,1160,14481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Norwich City on loan for the rest of the season.,0.0,4.0,DEF,0.0,Man Utd,MUN
446,Fredricson,Tyler,Fredricson,14,2,37,1,1.0,2,0,0,0,0,0,0,0,4,0.0,0.1,10509,14869,0.0,0.0,0.0,0.3,4.0,0.0,0.0,0.4,a,,,3.7,DEF,0.27027027027027023,Man Utd,MUN
447,Heaven,Ayden,Heaven,14,2,37,27,2.1,642,0,1,1,12,2,0,0,109,0.2,2.2,459800,366203,0.34,0.17,0.51,7.95,175.6,27.2,26.0,22.9,a,,100.0,3.7,DEF,7.297297297297297,Man Utd,MUN
448,Malacia,Tyrell,Malacia,14,2,38,2,1.0,7,0,0,0,1,0,0,0,2,0.2,0.4,53841,58140,0.0,0.0,0.0,0.35,3.6,0.5,0.0,0.4,a,,,3.8,DEF,0.5263157894736842,Man Utd,MUN
449,B.Fernandes,Bruno,Borges Fernandes,14,3,101,166,6.4,2255,7,14,4,36,3,0,31,718,6.2,40.6,7843452,5451622,9.08,8.41,17.49,31.44,921.4,1335.0,437.0,269.6,a,,100.0,10.1,MID,16.435643564356436,Man Utd,MUN
450,Cunha,Matheus,Santos Carneiro da Cunha,14,3,80,103,4.0,1897,6,3,6,26,1,0,10,415,3.0,7.6,3056580,3133857,5.51,2.43,7.94,25.43,475.0,386.5,576.0,143.9,a,,100.0,8.0,MID,12.875,Man Utd,MUN
451,Rashford,Marcus,Rashford,14,3,70,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Barcelona on loan for the rest of the season,0.0,7.0,MID,0.0,Man Utd,MUN
452,Amad,Amad,Diallo,14,3,62,70,3.0,1736,2,4,4,24,2,0,6,366,1.2,1.5,429549,593173,4.17,3.41,7.58,21.48,360.6,506.1,427.0,129.5,a,,100.0,6.2,MID,11.29032258064516,Man Utd,MUN
454,Antony,Antony,dos Santos,14,3,59,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,1511,10715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Real Betis permanently.,0.0,5.9,MID,0.0,Man Utd,MUN
455,Mount,Mason,Mount,14,3,59,46,2.7,812,3,0,3,14,0,0,3,164,0.0,0.3,183722,198439,1.54,1.4,2.94,10.3,162.4,198.5,158.0,51.9,d,Knock - 50% chance of playing,50.0,5.9,MID,7.796610169491525,Man Utd,MUN
457,Casemiro,Carlos Henrique,Casimiro,14,3,56,127,4.7,1964,6,4,8,22,6,1,15,474,4.8,2.6,667059,389634,4.55,2.61,7.16,21.23,622.2,404.2,426.0,145.5,a,,100.0,5.6,MID,22.67857142857143,Man Utd,MUN
458,Mainoo,Kobbie,Mainoo,14,3,46,39,1.9,933,0,2,3,14,0,0,0,185,2.2,1.3,220188,149666,0.24,0.71,0.95,12.27,199.0,254.4,55.0,50.9,a,,100.0,4.6,MID,8.478260869565219,Man Utd,MUN
459,Ugarte,Manuel,Ugarte Ribeiro,14,3,47,32,1.7,777,0,0,1,21,1,0,0,157,0.2,0.1,29796,38441,0.5,0.15,0.65,15.71,134.6,64.8,38.0,23.6,a,,,4.7,MID,6.808510638297872,Man Utd,MUN
460,Collyer,Toby,Collyer,14,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,505,9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Hull City on loan for the rest of the season.,0.0,4.5,MID,0.0,Man Utd,MUN
461,Fitzgerald,Jayce,Fitzgerald,14,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3427,4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.3,MID,0.0,Man Utd,MUN
462,J.Fletcher,Jack,Fletcher,14,3,43,3,1.0,107,0,0,0,0,0,0,0,10,0.0,0.1,15038,13328,0.03,0.02,0.05,1.86,18.6,24.4,5.0,4.8,a,,,4.3,MID,0.6976744186046512,Man Utd,MUN
463,Kone,Sékou,Koné,14,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,9069,13357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Lausanne-Sport on loan for the rest of the season.,0.0,4.3,MID,0.0,Man Utd,MUN
464,Moorhouse,Jack,Moorhouse,14,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,723,2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Leyton Orient on loan for the rest of the season.,0.0,4.5,MID,0.0,Man Utd,MUN
465,Højlund,Rasmus,Højlund,14,4,63,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,5437,56678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Napoli on loan for the rest of the season.,0.0,6.3,FWD,0.0,Man Utd,MUN
466,Zirkzee,Joshua,Zirkzee,14,4,58,37,2.1,509,2,1,1,8,1,0,6,130,0.8,0.4,108436,129596,2.18,0.32,2.5,7.63,152.8,161.8,195.0,50.6,a,,100.0,5.8,FWD,6.379310344827586,Man Utd,MUN
467,Obi,Chido,Obi,14,4,42,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.5,272420,368858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.2,FWD,0.0,Man Utd,MUN
468,Wheatley,Ethan,Wheatley,14,4,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,4530,14849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Bradford City on loan for the rest of the season.,0.0,4.5,FWD,0.0,Man Utd,MUN
681,Šeško,Benjamin,Sesko,14,4,73,89,3.7,1295,8,2,1,26,1,0,17,304,6.5,6.0,1069367,1394257,6.88,0.22,7.1,20.66,370.2,133.5,658.0,115.5,a,,100.0,7.3,FWD,12.191780821917808,Man Utd,MUN
733,Lammens,Senne,Lammens,14,1,50,72,3.1,2070,0,0,5,29,0,0,6,276,3.8,2.5,533114,300029,0.0,0.0,0.0,26.27,431.2,0.0,2.0,43.3,a,,,5.0,GKP,14.4,Man Utd,MUN
755,Lacey,Shea,Lacey,14,3,45,2,1.0,12,0,0,0,0,0,0,0,8,0.0,0.0,3353,2488,0.07,0.0,0.07,0.11,4.0,1.5,11.0,1.5,a,,100.0,4.5,MID,0.4444444444444444,Man Utd,MUN
769,Bendito Mantato,Bendito,Mantato,14,3,45,1,1.0,15,0,0,0,0,0,0,0,3,0.0,0.0,453,307,0.0,0.01,0.01,0.05,2.2,11.7,0.0,1.4,a,,,4.5,MID,0.2222222222222222,Man Utd,MUN
771,Fletcher,Tyler,Fletcher,14,3,44,1,1.0,1,0,0,0,0,0,0,0,3,0.0,0.0,2135,1178,0.0,0.01,0.01,0.02,0.4,1.0,0.0,0.1,a,,,4.4,MID,0.22727272727272727,Man Utd,MUN
788,Kukonki,Godwill,Kukonki,14,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,435,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Man Utd,MUN
52,J.Ramsey,Jacob,Ramsey,15,3,53,34,1.8,894,2,1,0,22,3,1,1,168,4.2,0.2,30406,76223,0.94,0.85,1.79,16.51,181.6,194.0,122.0,49.8,a,,100.0,5.3,MID,6.415094339622642,Newcastle,NEW
135,Wissa,Yoane,Wissa,15,4,73,19,1.6,421,1,0,1,8,1,0,0,57,0.2,0.6,237508,452598,1.95,0.53,2.48,7.01,52.0,35.5,137.0,21.7,a,,100.0,7.3,FWD,2.6027397260273974,Newcastle,NEW
469,Pope,Nick,Pope,15,1,51,82,3.7,1966,0,1,7,32,1,0,3,336,1.2,4.5,1500370,1547466,0.16,0.0,0.16,27.01,505.8,0.0,35.0,54.1,a,,100.0,5.1,GKP,16.07843137254902,Newcastle,NEW
471,Gillespie,Mark,Gillespie,15,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,6719,10534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Newcastle,NEW
472,Odysseas,Odysseas,Vlachodimos,15,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Sevilla on loan for the rest of the season.,0.0,4.0,GKP,0.0,Newcastle,NEW
473,Hall,Lewis,Hall,15,2,53,66,3.0,1569,1,2,3,30,2,0,4,267,2.8,2.4,621721,562673,0.73,1.9,2.63,24.77,427.4,271.8,131.0,83.0,a,,100.0,5.3,DEF,12.452830188679245,Newcastle,NEW
474,Schär,Fabian,Schär,15,2,52,51,3.2,1089,0,0,4,13,1,0,0,186,0.0,1.2,296891,493863,0.97,0.6,1.57,13.85,291.2,63.6,108.0,46.4,i,Ankle injury - Expected back 18 Apr,0.0,5.2,DEF,9.807692307692307,Newcastle,NEW
475,Botman,Sven,Botman,15,2,49,54,3.4,1061,1,1,4,17,1,0,4,209,0.8,0.4,77242,103198,1.28,0.28,1.56,14.57,325.8,49.7,132.0,50.8,a,,100.0,4.9,DEF,11.020408163265305,Newcastle,NEW
476,Burn,Dan,Burn,15,2,50,74,3.5,1708,0,3,6,28,7,1,5,213,1.2,3.3,1507894,1665641,0.19,0.32,0.51,21.61,373.4,87.6,76.0,53.8,a,,100.0,5.0,DEF,14.8,Newcastle,NEW
477,Livramento,Tino,Livramento,15,2,49,49,3.8,1048,0,1,5,10,1,0,3,218,0.0,1.8,1089865,1378353,0.12,0.57,0.69,11.0,190.8,178.1,36.0,40.5,a,,100.0,4.9,DEF,10.0,Newcastle,NEW
478,Trippier,Kieran,Trippier,15,2,49,48,2.8,1392,0,1,5,24,3,0,2,202,2.2,1.4,249428,375461,0.08,1.85,1.93,18.52,261.4,430.7,12.0,70.3,a,,100.0,4.9,DEF,9.795918367346937,Newcastle,NEW
479,Krafth,Emil,Krafth,15,2,43,0,0.0,45,0,0,0,2,0,0,0,-8,0.0,0.0,1567,5176,0.0,0.0,0.0,0.25,1.4,1.2,0.0,0.3,i,Knee injury - Unknown return date,0.0,4.3,DEF,0.0,Newcastle,NEW
480,Lascelles,Jamaal,Lascelles,15,2,43,1,0.5,19,0,0,0,2,0,0,0,0,0.0,0.0,2754,9035,0.04,0.0,0.04,0.55,10.2,0.0,7.0,1.7,u,has joined Leicester City permanently.,0.0,4.3,DEF,0.23255813953488372,Newcastle,NEW
481,A.Murphy,Alex,Murphy,15,2,38,1,1.0,1,0,0,0,1,0,0,0,-1,0.0,0.7,78786,102128,0.0,0.0,0.0,0.27,2.2,0.0,0.0,0.2,a,,,3.8,DEF,0.2631578947368421,Newcastle,NEW
482,Ashby,Harrison,Ashby,15,2,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,8541,16951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Bradford City on loan for the rest of the season.,0.0,3.9,DEF,0.0,Newcastle,NEW
483,Pivas,Miodrag,Pivaš,15,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,66026,48940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.8,DEF,0.0,Newcastle,NEW
484,Targett,Matt,Targett,15,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,3759,45285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Middlesbrough on loan for the rest of the season.,0.0,4.0,DEF,0.0,Newcastle,NEW
485,Gordon,Anthony,Gordon,15,3,72,77,3.3,1550,4,4,6,29,3,1,4,276,4.0,2.9,1575762,1479042,7.15,3.32,10.47,20.45,308.8,383.9,448.0,113.7,a,,100.0,7.2,MID,10.694444444444445,Newcastle,NEW
486,Elanga,Anthony,Elanga,15,3,65,39,1.6,1131,0,1,2,25,0,0,0,152,1.8,2.6,558992,1184894,1.35,1.68,3.03,16.71,122.2,256.5,161.0,54.0,a,,100.0,6.5,MID,6.0,Newcastle,NEW
487,Barnes,Harvey,Barnes,15,3,61,78,2.8,1483,5,0,4,23,1,0,8,254,1.0,1.1,726792,669469,5.89,2.11,8.0,20.8,292.6,288.3,571.0,114.8,a,,,6.1,MID,12.78688524590164,Newcastle,NEW
488,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,3,68,134,5.8,2019,9,6,6,31,5,0,19,584,0.8,5.0,4039387,3735722,4.82,3.62,8.44,26.13,682.6,634.3,365.0,168.3,i,Hamstring injury - Expected back 11 Apr,0.0,6.8,MID,19.705882352941178,Newcastle,NEW
489,J.Murphy,Jacob,Murphy,15,3,59,61,2.5,1134,3,1,6,13,1,0,2,245,2.2,0.6,161529,346570,2.86,2.38,5.24,15.46,252.8,318.3,297.0,85.9,a,,100.0,5.9,MID,10.338983050847457,Newcastle,NEW
490,Joelinton,Joelinton Cássio,Apolinário de Lira,15,3,59,62,2.8,1574,2,1,5,22,8,0,2,269,1.5,0.3,75847,104262,2.04,1.13,3.17,21.43,290.4,258.5,309.0,85.8,a,,100.0,5.9,MID,10.508474576271185,Newcastle,NEW
491,Tonali,Sandro,Tonali,15,3,53,71,2.4,2037,0,2,7,31,3,0,2,391,2.8,1.1,208300,310331,1.56,2.35,3.91,27.26,336.6,433.5,165.0,93.8,a,,100.0,5.3,MID,13.39622641509434,Newcastle,NEW
492,Antoñito C.,Antoñito,Cordero Campillo,15,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,655,3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Cadiz on loan for the rest of the season.,0.0,4.9,MID,0.0,Newcastle,NEW
494,Willock,Joe,Willock,15,3,50,21,1.2,592,0,0,2,12,3,0,0,84,0.8,0.1,12921,12465,0.8,0.37,1.17,11.48,61.0,102.5,89.0,25.1,a,,100.0,5.0,MID,4.2,Newcastle,NEW
495,Hayden,Isaac,Hayden,15,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has departed the club as a free agent.,0.0,4.5,MID,0.0,Newcastle,NEW
496,Kuol,Garang,Kuol,15,3,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2219,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Sparta Prague permanently.,0.0,4.4,MID,0.0,Newcastle,NEW
497,L.Miley,Lewis,Miley,15,3,44,58,3.1,1133,1,3,2,16,0,0,4,271,0.0,2.2,642492,664335,1.36,2.0,3.36,13.65,275.0,214.3,132.0,62.1,d,Dead leg - 50% chance of playing,50.0,4.4,MID,13.18181818181818,Newcastle,NEW
498,White,Joe,White,15,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,117,1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Bradford City on loan for the rest of the season.,0.0,4.5,MID,0.0,Newcastle,NEW
500,Osula,William,Osula,15,4,54,30,1.9,267,2,1,1,6,0,0,2,107,2.5,0.2,73023,86827,0.69,0.04,0.73,4.77,77.4,16.1,87.0,17.8,a,,100.0,5.4,FWD,5.555555555555555,Newcastle,NEW
501,Neave,Sean,Neave,15,4,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,25763,35975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.3,FWD,0.0,Newcastle,NEW
674,Ramsdale,Aaron,Ramsdale,15,1,48,14,1.8,643,0,0,0,11,0,0,0,58,0.8,0.7,111546,153495,0.0,0.0,0.0,9.44,125.8,10.0,0.0,13.6,a,,,4.8,GKP,2.916666666666667,Newcastle,NEW
684,Thiaw,Malick,Thiaw,15,2,50,105,4.0,2207,4,0,4,40,3,0,11,339,4.8,4.2,1267472,779278,3.58,0.87,4.45,34.13,683.8,102.9,346.0,113.0,a,,,5.0,DEF,21.0,Newcastle,NEW
689,Seung soo,Seung-Soo,Park,15,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,91847,54946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.3,MID,0.0,Newcastle,NEW
714,Woltemade,Nick,Woltemade,15,4,67,86,3.4,1530,7,3,6,25,0,0,10,300,0.8,6.9,5429795,4733359,6.25,0.79,7.04,20.13,358.2,182.7,381.0,91.1,a,,100.0,6.7,FWD,12.835820895522387,Newcastle,NEW
753,Ruddy,John,Ruddy,15,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1587,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,GKP,0.0,Newcastle,NEW
765,Shahar,Leo,Shahar,15,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3866,2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Newcastle,NEW
772,Alabi,Sam,Alabi,15,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,516,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Newcastle,NEW
12,Zinchenko,Oleksandr,Zinchenko,16,2,49,7,1.4,352,0,0,0,6,0,0,0,56,0.0,0.2,26902,53474,0.07,0.36,0.43,5.02,80.8,83.4,22.0,18.6,u,has joined Ajax permanently.,0.0,4.9,DEF,1.4285714285714284,Nott'm Forest,NFO
400,Ortega Moreno,Stefan,Ortega Moreno,16,1,47,11,3.7,270,0,0,1,4,0,0,0,38,2.5,0.2,10959,24257,0.0,0.01,0.01,4.65,68.6,0.0,0.0,6.9,d,Calf injury - 50% chance of playing,50.0,4.7,GKP,2.3404255319148937,Nott'm Forest,NFO
426,McAtee,James,McAtee,16,3,50,7,0.9,170,0,0,0,8,1,0,0,27,0.2,0.1,13165,26667,0.02,0.17,0.19,4.2,16.2,45.0,10.0,7.2,a,,,5.0,MID,1.4,Nott'm Forest,NFO
502,Sels,Matz,Sels,16,1,46,64,2.9,1857,0,0,4,31,2,0,3,262,0.8,4.7,409841,2039290,0.0,0.06,0.06,31.72,473.0,10.0,0.0,48.3,a,,100.0,4.6,GKP,13.913043478260871,Nott'm Forest,NFO
503,C.Miguel,Carlos Miguel,dos Santos Pereira,16,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,448,15657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Palmeiras permanently.,0.0,4.0,GKP,0.0,Nott'm Forest,NFO
504,Turner,Matt,Turner,16,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,0,15721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Lyon permanently.,0.0,4.0,GKP,0.0,Nott'm Forest,NFO
505,Milenković,Nikola,Milenković,16,2,51,81,2.8,2610,0,0,6,43,6,0,1,272,2.8,3.1,350201,1062572,0.81,0.44,1.25,42.71,513.8,38.6,104.0,65.9,a,,,5.1,DEF,15.882352941176471,Nott'm Forest,NFO
506,Murillo,Murillo,Costa dos Santos,16,2,52,69,3.3,1819,1,0,4,28,4,0,3,274,1.2,1.9,264952,799377,0.58,0.45,1.03,29.76,492.4,101.1,73.0,66.7,a,,100.0,5.2,DEF,13.269230769230768,Nott'm Forest,NFO
507,Aina,Ola,Aina,16,2,47,38,2.9,1139,0,1,3,17,3,0,3,147,2.5,2.3,320412,1623423,0.28,0.67,0.95,21.06,195.4,127.5,54.0,37.8,a,,100.0,4.7,DEF,8.085106382978724,Nott'm Forest,NFO
508,N.Williams,Neco,Williams,16,2,47,84,3.0,2438,1,1,6,40,4,1,9,379,3.2,2.8,394273,1168457,1.54,2.9,4.44,38.3,583.0,408.3,258.0,124.8,a,,100.0,4.7,DEF,17.872340425531913,Nott'm Forest,NFO
509,David Carmo,David,Mota Veiga Teixeira do Carmo,16,2,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,427,4408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Real Oviedo on loan for the rest of the season.,0.0,4.5,DEF,0.0,Nott'm Forest,NFO
510,Jair Cunha,Jair,Paula da Cunha Filho,16,2,42,5,1.7,214,0,0,0,4,0,0,0,18,0.5,0.1,3428,8394,0.14,0.0,0.14,5.45,46.2,0.8,10.0,5.6,a,,,4.2,DEF,1.1904761904761905,Nott'm Forest,NFO
511,Morato,Felipe,Rodrigues da Silva,16,2,43,35,2.3,938,0,0,2,17,4,0,1,145,2.2,0.1,9184,13372,0.83,0.08,0.91,14.83,233.8,20.8,59.0,31.4,a,,,4.3,DEF,8.13953488372093,Nott'm Forest,NFO
512,O.Richards,Omar,Richards,16,2,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,345,4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Rio Ave on loan for the rest of the season.,0.0,4.5,DEF,0.0,Nott'm Forest,NFO
513,Abbott,Zach,Abbott,16,2,38,2,1.0,120,0,0,0,4,0,0,0,1,0.0,0.3,29132,29298,0.0,0.01,0.01,3.13,25.4,6.3,0.0,3.2,a,,,3.8,DEF,0.5263157894736842,Nott'm Forest,NFO
514,Boly,Willy,Boly,16,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,42588,65662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,3.8,DEF,0.0,Nott'm Forest,NFO
515,Gibbs-White,Morgan,Gibbs-White,16,3,73,122,4.2,2477,8,2,7,39,1,0,11,483,5.5,3.9,957943,1125027,7.62,2.11,9.73,40.2,531.0,641.9,588.0,175.9,a,,100.0,7.3,MID,16.71232876712329,Nott'm Forest,NFO
516,Hudson-Odoi,Callum,Hudson-Odoi,16,3,57,74,2.7,1634,3,2,5,25,0,0,6,311,3.0,0.7,266214,337127,2.69,2.34,5.03,28.34,312.8,528.2,300.0,113.8,a,,100.0,5.7,MID,12.982456140350877,Nott'm Forest,NFO
517,Anderson,Elliot,Anderson,16,3,55,131,4.5,2596,2,3,7,42,5,0,10,602,5.8,7.1,1449711,1283748,2.45,3.17,5.62,41.51,669.0,752.8,232.0,165.7,a,,,5.5,MID,23.818181818181817,Nott'm Forest,NFO
518,Jota,João Pedro,Ferreira da Silva,16,3,54,1,1.0,11,0,0,0,0,0,0,0,6,0.0,0.0,1029,9144,0.0,0.0,0.0,0.0,5.0,0.5,4.0,1.0,u,has joined Besiktas on loan for the rest of the season.,0.0,5.4,MID,0.18518518518518517,Nott'm Forest,NFO
519,Dominguez,Nicolás,Domínguez,16,3,50,36,2.0,886,1,0,3,18,2,0,3,157,0.8,0.0,5146,3837,1.09,0.44,1.53,16.99,182.6,153.5,119.0,45.6,a,,100.0,5.0,MID,7.2,Nott'm Forest,NFO
520,O'Brien,Lewis,O'Brien,16,3,50,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Wrexham permanently.,0.0,5.0,MID,0.0,Nott'm Forest,NFO
521,Sangaré,Ibrahim,Sangaré,16,3,49,68,3.2,1584,2,2,6,22,4,0,2,285,2.5,0.1,10946,12765,1.16,1.47,2.63,26.69,330.2,142.3,116.0,59.0,a,,100.0,4.9,MID,13.877551020408163,Nott'm Forest,NFO
522,Yates,Ryan,Yates,16,3,47,18,1.3,368,0,1,0,5,1,0,0,75,0.2,0.1,9908,19219,0.21,0.19,0.4,4.48,71.6,48.4,34.0,15.1,a,,100.0,4.7,MID,3.829787234042553,Nott'm Forest,NFO
523,Da Silva Moreira,Eric,da Silva Moreira,16,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,2674,16807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.5,MID,0.0,Nott'm Forest,NFO
524,Stamenic,Marko,Stamenić,16,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,245,5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Swansea City permanently.,0.0,4.5,MID,0.0,Nott'm Forest,NFO
525,Wood,Chris,Wood,16,4,71,25,3.1,538,2,0,1,8,0,0,3,85,0.0,4.5,2133650,3390437,2.81,0.11,2.92,7.84,77.6,49.6,179.0,29.8,i,Knee injury - Unknown return date,0.0,7.1,FWD,3.5211267605633805,Nott'm Forest,NFO
526,Igor Jesus,Igor Jesus,Maciel da Cruz,16,4,58,71,2.5,1662,2,4,6,31,0,0,6,226,3.2,1.2,427580,398422,4.3,1.06,5.36,28.42,209.6,155.8,495.0,83.7,a,,100.0,5.8,FWD,12.241379310344827,Nott'm Forest,NFO
527,Awoniyi,Taiwo,Awoniyi,16,4,52,15,1.5,222,1,0,0,2,0,0,1,60,0.5,0.3,36251,93174,1.05,0.39,1.44,4.46,52.4,41.8,105.0,19.8,a,,100.0,5.2,FWD,2.8846153846153846,Nott'm Forest,NFO
